2025-04-03 15:29:59,648 INFO     Start Init the PLC: PLC-01
2025-04-03 15:30:12,935 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:13,143 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:13,956 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:14,164 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:14,975 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:15,182 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:15,997 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:16,205 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:17,018 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:17,224 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:18,036 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:18,244 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:19,058 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:19,264 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:20,077 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:20,284 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:21,099 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:21,307 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:22,138 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:22,345 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:23,158 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:23,365 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:24,178 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:24,386 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:25,202 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:25,410 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:26,226 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:26,434 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:27,248 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:27,456 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:28,273 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:28,479 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:29,291 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:29,499 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:30,313 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:30,520 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:31,336 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:31,544 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:32,357 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:32,565 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:33,381 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:33,589 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:34,404 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:34,609 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:35,424 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:35,632 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:36,446 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:36,654 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:37,470 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:37,677 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:38,491 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:38,699 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:39,513 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:39,719 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:40,531 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:40,739 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:41,554 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:41,762 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:42,578 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:42,786 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:43,600 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:43,808 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:44,621 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:44,829 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:45,641 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:45,849 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:30:46,664 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:46,872 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:30:47,688 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:47,896 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:30:48,710 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:48,918 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:30:49,734 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:49,940 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:30:50,754 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:50,960 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:51,774 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:51,982 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:52,795 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:53,003 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:53,817 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:54,025 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:54,839 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:55,044 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:55,859 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:56,066 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:56,881 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:57,089 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:30:57,903 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:58,110 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:30:58,923 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:30:59,128 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:30:59,944 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:00,151 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:00,965 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:01,173 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:01,986 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:02,191 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:03,003 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:03,211 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:04,025 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:04,233 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:05,046 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:05,254 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:06,068 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:06,276 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:07,092 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:07,300 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:08,113 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:08,321 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:09,137 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:09,343 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:10,154 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:10,362 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:11,176 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:11,384 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:12,199 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:12,407 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:13,223 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:13,431 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:14,246 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:14,454 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:15,265 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:15,472 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:16,286 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:16,494 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:17,308 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:17,516 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:18,332 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:18,540 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:19,356 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:19,564 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:20,376 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:20,581 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:21,397 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:21,605 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:22,419 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:22,626 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, True, 1, True, 1, 1]
2025-04-03 15:31:23,440 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:23,648 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:24,463 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:24,671 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:25,485 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:25,692 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:26,507 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:26,714 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:27,528 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:27,735 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:28,549 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:28,757 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:29,572 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:29,779 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:30,591 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:30,799 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:31,613 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:31,821 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:32,634 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:32,842 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:33,656 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:33,864 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:34,675 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:34,881 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:35,696 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:35,902 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:36,717 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:36,924 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:37,739 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:37,947 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:38,761 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:38,969 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:39,783 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:39,990 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 0, 1, True, 1, 1]
2025-04-03 15:31:40,802 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:41,009 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 1, 1, True, 1, 1]
2025-04-03 15:31:41,820 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:42,027 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 1, 1, True, 1, 1]
2025-04-03 15:31:42,841 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:43,049 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 0, 1, 1, True, 1, 1]
2025-04-03 15:31:43,862 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:44,070 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, 1, True, 1, 1]
2025-04-03 15:31:44,886 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:45,094 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, 1, True, 1, 1]
2025-04-03 15:31:45,908 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:46,115 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, 1, True, 1, 1]
2025-04-03 15:31:46,927 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:47,134 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, 1, True, 1, 1]
2025-04-03 15:31:47,949 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:48,157 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, 0, True, 1, 1]
2025-04-03 15:31:48,971 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:31:49,179 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, 0, True, 1, 1]
