2025-04-04 21:03:15,746 INFO     Start Init the PLC: PLC-01
2025-04-04 21:03:36,368 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:37,191 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:37,394 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:38,205 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:38,422 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:39,243 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:39,449 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:40,258 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:40,464 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:41,275 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:41,479 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:42,288 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:42,494 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:43,302 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:43,508 INFO     updateModBusInfo(): update holding registers: [1, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:44,331 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:44,534 INFO     updateModBusInfo(): update holding registers: [False, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:45,343 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:45,551 INFO     updateModBusInfo(): update holding registers: [True, 1, False, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:46,362 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:46,567 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:47,388 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:47,592 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:48,415 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:48,620 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:49,430 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:49,636 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:50,446 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:50,650 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:51,461 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:51,665 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:52,471 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:52,676 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:53,498 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:53,703 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:54,509 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:54,715 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:55,527 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:55,731 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:56,550 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:56,754 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:57,563 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:57,813 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:58,640 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:58,842 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:03:59,651 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:03:59,855 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:00,667 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:00,870 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:01,693 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:01,897 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:02,721 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:02,924 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:03,734 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:03,936 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:04,749 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:04,953 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:05,776 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:05,992 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:06,814 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:07,018 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:07,843 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:08,059 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:08,871 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:09,079 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:09,886 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:10,091 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:10,915 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:11,117 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:11,932 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:12,134 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:12,947 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:13,154 INFO     updateModBusInfo(): update holding registers: [False, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:13,966 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:14,173 INFO     updateModBusInfo(): update holding registers: [True, 1, False, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:14,984 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:15,187 INFO     updateModBusInfo(): update holding registers: [True, 1, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:16,009 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:16,216 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:17,025 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:17,228 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:18,037 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:18,243 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:19,051 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:19,257 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, 1, True, 1, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:20,081 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:20,287 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, 1, True, True, 1, True, 1, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:21,096 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:21,300 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, 1, True, True, 1, True, True, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:22,116 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:22,321 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, 1, True, True, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:23,135 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:23,340 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:24,149 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:24,353 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:25,163 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:25,368 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:26,191 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:26,394 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:27,204 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:27,409 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1, True, 1, True, 1, 1]
2025-04-04 21:04:28,234 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:28,436 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-04 21:04:29,259 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:29,476 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, 1, True, 1, 1]
2025-04-04 21:04:30,287 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:30,492 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, 1]
2025-04-04 21:04:31,303 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:31,519 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, 1]
2025-04-04 21:04:32,330 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:32,534 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, 1]
2025-04-04 21:04:33,341 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:33,546 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1]
2025-04-04 21:04:34,356 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:34,560 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, 1, 1]
2025-04-04 21:04:35,371 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:35,576 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, 1]
2025-04-04 21:04:36,387 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:36,593 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1]
2025-04-04 21:04:37,414 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:37,619 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]
2025-04-04 21:04:38,425 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:38,632 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:39,448 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:39,652 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:40,459 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:40,667 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:41,479 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:41,685 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:42,498 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:42,704 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:43,512 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:43,719 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:44,539 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:44,746 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:45,562 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:45,766 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:46,589 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:46,792 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:47,606 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:47,812 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:48,628 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:48,831 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:49,637 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:49,842 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:50,664 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:50,870 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:51,683 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:51,890 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:52,701 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:52,907 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:53,731 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:53,935 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:54,747 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:54,950 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:55,764 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:55,980 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:56,795 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:57,011 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:57,820 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:58,025 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:58,835 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:04:59,037 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:04:59,847 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:05:00,050 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:05:00,860 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:05:01,062 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-04-04 21:05:01,878 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-04 21:05:02,082 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
