2025-03-28 11:33:52,633 INFO     Start Init the PLC: PLC-01
2025-03-28 11:34:26,161 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:26,968 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:27,168 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:27,975 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:28,176 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:28,983 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:29,183 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:29,991 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:30,206 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:31,013 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:31,214 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:32,020 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:32,221 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:33,028 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:33,229 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:34,035 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:34,236 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:35,043 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:35,244 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:36,050 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:36,251 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:37,058 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:37,259 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:38,066 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:38,266 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:39,073 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:39,274 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:40,081 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:40,281 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:41,088 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:41,288 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:42,095 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:42,296 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:43,102 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:43,303 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:44,110 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:44,311 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:45,118 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:45,318 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:46,125 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:46,326 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:47,133 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:47,333 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:48,140 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:48,341 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:49,148 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:49,349 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:50,155 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:50,356 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:51,162 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:51,363 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:52,170 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:52,371 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:53,177 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:53,378 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:54,185 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:54,386 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:55,192 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:55,393 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:56,200 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:56,401 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:57,207 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:57,408 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:58,215 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:58,416 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:34:59,222 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:34:59,423 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:00,230 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:00,431 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:01,237 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:01,438 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:02,245 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:02,446 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:03,252 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:03,453 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:04,260 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:04,461 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:05,267 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:05,468 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:06,275 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:06,476 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:07,283 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:07,483 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:08,290 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:08,491 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:09,297 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:09,498 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:10,305 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:10,506 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:11,313 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:11,513 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:12,320 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:12,521 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:13,327 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:13,528 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:14,335 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:14,536 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:15,342 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:15,543 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:16,350 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:16,566 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:17,373 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:17,574 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:18,381 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:18,581 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:19,388 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:19,589 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:20,395 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:20,596 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:21,403 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:21,603 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:22,410 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:22,611 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:23,417 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:23,618 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:24,425 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:24,626 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:25,432 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:25,633 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:26,440 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:26,641 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:27,448 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:27,648 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:28,455 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:28,656 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:29,493 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:29,694 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:30,501 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:30,702 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:31,509 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:31,725 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:32,531 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:32,732 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:33,554 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:33,755 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:34,562 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:34,763 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:35,570 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:35,770 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:36,577 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:36,793 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:37,599 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:37,800 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:38,607 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:38,808 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:39,615 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:39,831 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:40,637 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:40,838 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:41,645 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:41,846 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:42,652 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:42,868 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:43,675 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-03-28 11:35:43,876 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]
2025-03-28 11:35:44,682 WARNING  The reply type doesnt match.('powerPlc', 'switches')
